lon,lat,type,loctype,address,north,south,east,west
-93.2650108,44.977753,locality,approximate,"minneapolis, mn, usa",45.05125,44.890144,-93.193794,-93.329163
-73.9393554,40.8417082,neighborhood,approximate,"washington heights, new york, ny, usa",40.8595902,40.8281291,-73.9224529,-73.9505678
-84.1916069,39.7589478,locality,approximate,"dayton, oh, usa",39.9208229,39.7018339,-84.0929378,-84.3113769
-80.6495194,41.0997803,locality,approximate,"youngstown, oh, usa",41.1390129,41.0499511,-80.567932,-80.711162
-91.8318334,37.9642529,administrative_area_level_1,approximate,"missouri, usa",40.61364,35.9956829,-89.099494,-95.774704
-83.6874562,43.0125274,locality,approximate,"flint, mi, usa",43.079336,42.945636,-83.6205449,-83.772285
-70.932122,42.5750009,locality,approximate,"danvers, ma 01923, usa",42.613052,42.540335,-70.9079219,-71.002683
-95.4572034,37.6792135,locality,approximate,"chanute, ks 66720, usa",37.703155,37.6309119,-95.438834,-95.497023
-91.8318334,35.20105,administrative_area_level_1,approximate,"arkansas, usa",36.4997491,33.0041059,-89.6448379,-94.617919
-71.0588801,42.3600825,locality,approximate,"boston, ma, usa",42.4008199,42.22788,-70.749455,-71.191113
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-84.2700179,37.8393332,administrative_area_level_1,approximate,"kentucky, usa",39.147458,36.4971289,-81.9649708,-89.5715089
-76.6412712,39.0457549,administrative_area_level_1,approximate,"maryland, usa",39.723037,37.8866049,-74.9862819,-79.4876511
-80.1917902,25.7616798,locality,approximate,"miami, fl, usa",25.855773,25.709042,-80.139157,-80.3197599
-84.5120196,39.1031182,locality,approximate,"cincinnati, oh, usa",39.2207591,39.051921,-84.3687548,-84.7120481
-81.0295793,35.5316576,locality,approximate,"denver, nc, usa",35.5521861,35.5014319,-81.006913,-81.0755459
-82.9987942,39.9611755,locality,approximate,"columbus, oh, usa",40.1572719,39.808631,-82.7713781,-83.2102799
-73.0784429,40.8123205,locality,approximate,"holbrook, ny, usa",40.8323169,40.7644727,-73.0424,-73.0979659
-95.6751576,39.0473451,locality,approximate,"topeka, ks, usa",39.109265,38.916844,-95.603799,-95.812263
-73.9492079,40.7762231,neighborhood,approximate,"yorkville, new york, ny, usa",40.7852155,40.770222,-73.941962,-73.9573043
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-99.962313,31.9565343,locality,approximate,"winters, tx 79567, usa",31.994272,31.933776,-99.8621961,-99.9916159
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-93.6249593,41.5868353,locality,approximate,"des moines, ia, usa",41.6540759,41.479264,-93.503215,-93.709817
-73.6440058,43.3095164,locality,approximate,"glens falls, ny, usa",43.326834,43.2895719,-73.619736,-73.6729801
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-82.9987942,39.9611755,locality,approximate,"columbus, oh, usa",40.1572719,39.808631,-82.7713781,-83.2102799
-79.7919754,36.0726354,locality,approximate,"greensboro, nc, usa",36.2153239,35.985195,-79.659866,-80.0068909
-111.8910474,40.7607793,locality,approximate,"salt lake city, ut, usa",40.8529699,40.700246,-111.7394581,-112.101512
-83.4326841,38.1839705,locality,approximate,"morehead, ky 40351, usa",38.222656,38.163226,-83.4084418,-83.496112
-80.9981576,35.045022,postal_code,approximate,"fort mill, sc 29708, usa",35.1074088,34.9874389,-80.9310589,-81.04849
-74.0116536,40.8932469,locality,approximate,"teaneck, nj, usa",40.917079,40.8598989,-73.9873898,-74.0373879
-82.1587351,36.0156735,locality,approximate,"bakersville, nc 28705, usa",36.028943,36.0081348,-82.1443299,-82.167104
-85.3863599,40.1933767,locality,approximate,"muncie, in, usa",40.2406969,40.1491029,-85.320673,-85.454449
-74.0116536,40.8932469,locality,approximate,"teaneck, nj, usa",40.917079,40.8598989,-73.9873898,-74.0373879
-88.3200715,41.7605849,locality,approximate,"aurora, il, usa",41.8221908,41.6797539,-88.2048429,-88.4085949
-89.3985283,40.6331249,administrative_area_level_1,approximate,"illinois, usa",42.5083379,36.970298,-87.019935,-91.5130789
-94.1718542,36.082156,locality,approximate,"fayetteville, ar, usa",36.1489366,35.9893592,-94.0267064,-94.2977781
-98.5794797,39.8283459,establishment,geometric_center,"lebanon, ks 66952, usa",39.82969488,39.82699692,-98.57813072,-98.58082868
-91.8318334,37.9642529,administrative_area_level_1,approximate,"missouri, usa",40.61364,35.9956829,-89.099494,-95.774704
-86.902298,32.3182314,administrative_area_level_1,approximate,"alabama, usa",35.008028,30.144425,-84.888246,-88.4732269
-81.1637245,33.836081,administrative_area_level_1,approximate,"south carolina, usa",35.2155401,32.033454,-78.4993009,-83.353928
-87.7808967,42.09975,locality,approximate,"northfield, il, usa",42.119554,42.0847279,-87.751425,-87.8024869
-94.2333355,36.0148605,political,approximate,"fayetteville-springdale-rogers, ar-mo, usa",36.7665601,35.7504261,-93.445619,-94.618307
-95.6751576,39.0473451,locality,approximate,"topeka, ks, usa",39.109265,38.916844,-95.603799,-95.812263
-89.3985283,32.3546679,administrative_area_level_1,approximate,"mississippi, usa",34.9961091,30.146096,-88.097888,-91.6550089
-77.0909809,38.8816208,administrative_area_level_2,approximate,"arlington county, arlington, va, usa",38.934343,38.82729,-77.032143,-77.1721691
-91.8318334,35.20105,administrative_area_level_1,approximate,"arkansas, usa",36.4997491,33.0041059,-89.6448379,-94.617919
-83.9207392,35.9606384,locality,approximate,"knoxville, tn, usa",36.067428,35.8494959,-83.688543,-84.161622
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-75.0246312,39.926813,locality,approximate,"cherry hill, nj, usa",39.9541879,39.8593501,-74.926935,-75.0661711
-76.3289941,38.9373391,establishment,approximate,"kent island, 4, kent island, md, usa",39.0398657,38.836421,-76.2439192,-76.3760184
-104.990251,39.7392358,locality,approximate,"denver, co, usa",39.9142469,39.614431,-104.6002959,-105.109927
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-73.8648268,40.8447819,political,approximate,"bronx, ny, usa",40.9175771,40.7857429,-73.74806,-73.933808
-78.898619,35.9940329,locality,approximate,"durham, nc, usa",36.1369289,35.8667249,-78.762172,-79.00765
-83.5378674,41.6528052,locality,approximate,"toledo, oh, usa",41.732844,41.580266,-83.454229,-83.694237
-76.6412712,39.0457549,administrative_area_level_1,approximate,"maryland, usa",39.723037,37.8866049,-74.9862819,-79.4876511
-84.1916069,39.7589478,locality,approximate,"dayton, oh, usa",39.9208229,39.7018339,-84.0929378,-84.3113769
-111.0937311,39.3209801,administrative_area_level_1,approximate,"utah, usa",42.001618,36.9979031,-109.0410581,-114.0529979
-74.2401609,40.8298006,locality,approximate,"verona, nj, usa",40.8510989,40.8160999,-74.2209899,-74.2643049
-83.1896484,42.0950426,locality,approximate,"gibraltar, mi, usa",42.112658,42.0777601,-83.179214,-83.229402
-71.5723953,43.1938516,administrative_area_level_1,approximate,"new hampshire, usa",45.3054761,42.696985,-70.575094,-72.557185
-84.6618876,37.5311901,locality,approximate,"stanford, ky 40484, usa",37.5513459,37.5158429,-84.640322,-84.683418
-86.5804473,35.5174913,administrative_area_level_1,approximate,"tennessee, usa",36.678118,34.9829239,-81.6469,-90.3102978
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-71.739379,42.0543449,locality,approximate,"douglas, ma 01516, usa",42.1007059,42.0080649,-71.679695,-71.829883
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-84.5120196,39.1031182,locality,approximate,"cincinnati, oh, usa",39.2207591,39.051921,-84.3687548,-84.7120481
-81.091203,32.0808989,locality,approximate,"savannah, ga, usa",32.189996,31.887691,-81.030166,-81.370391
-71.0588801,42.3600825,locality,approximate,"boston, ma, usa",42.4008199,42.22788,-70.749455,-71.191113
-90.1901113,38.5708849,locality,approximate,"cahokia, il 62206, usa",38.5901719,38.540993,-90.1246681,-90.2248829
-96.9253004,35.3272928,locality,approximate,"shawnee, ok, usa",35.463577,35.260636,-96.8072069,-97.1164961
-71.1522765,42.4792618,locality,approximate,"woburn, ma, usa",42.5300219,42.4497949,-71.1120968,-71.207035
-77.3008172,38.8809451,locality,approximate,"oakton, va, usa",38.9302811,38.8631751,-77.2538579,-77.338595
-80.6495194,41.0997803,locality,approximate,"youngstown, oh, usa",41.1390129,41.0499511,-80.567932,-80.711162
-74.4773775,40.8923212,locality,approximate,"denville, nj, usa",40.935156,40.833144,-74.4385679,-74.5335729
-73.9395687,42.8142432,locality,approximate,"schenectady, ny, usa",42.8436971,42.7634319,-73.893042,-73.983245
-79.0079949,35.1414552,locality,approximate,"fort bragg, nc, usa",35.1779931,35.1062248,-78.944666,-79.058407
-82.9000751,32.1656221,administrative_area_level_1,approximate,"georgia, usa",35.0006589,30.3555908,-80.751429,-85.6051649
-89.4012302,43.0730517,locality,approximate,"madison, wi, usa",43.171916,42.998071,-89.246452,-89.5663889
-111.0937311,39.3209801,administrative_area_level_1,approximate,"utah, usa",42.001618,36.9979031,-109.0410581,-114.0529979
-105.2662931,39.5800298,administrative_area_level_2,approximate,"jefferson county, co, usa",39.914386,39.129543,-105.04874,-105.3991499
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-95.3698028,29.7604267,locality,approximate,"houston, tx, usa",30.1107319,29.523624,-95.014496,-95.7880869
-83.3884961,33.3267997,locality,approximate,"eatonton, ga 31024, usa",33.362693,33.288663,-83.3440519,-83.4333108
-75.0259637,39.4863773,locality,approximate,"vineland, nj, usa",39.568643,39.3777149,-74.896626,-75.0871289
-91.8318334,35.20105,administrative_area_level_1,approximate,"arkansas, usa",36.4997491,33.0041059,-89.6448379,-94.617919
-73.9559721,41.3914827,locality,approximate,"west point, ny, usa",41.427976,41.316323,-73.947294,-74.074761
-120.7401385,47.7510741,administrative_area_level_1,approximate,"washington, usa",49.0024305,45.543541,-116.91558,-124.8489739
-87.9889556,41.931696,locality,approximate,"addison, il, usa",41.9586029,41.9050379,-87.9599679,-88.05225
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-93.2060163,37.0208865,locality,approximate,"ozark, mo, usa",37.0922329,36.938998,-93.1748948,-93.2560149
-73.087749,41.6032207,administrative_area_level_1,approximate,"connecticut, usa",42.050587,40.950943,-71.787239,-73.727775
-77.3663538,35.612661,locality,approximate,"greenville, nc, usa",35.6760879,35.5297779,-77.279445,-77.4752649
-111.6946475,40.2968979,locality,approximate,"orem, ut, usa",40.333824,40.2567399,-111.6345881,-111.7563371
-95.5078696,29.7049975,establishment,rooftop,"7000 bellaire blvd, houston, tx 77074, usa",29.70634648,29.70364852,-95.50652062,-95.50921858
-75.977985,36.8529263,locality,approximate,"virginia beach, va, usa",37.040886,36.5504529,-75.7974969,-76.2277601
-94.2396554,34.5862171,locality,approximate,"mena, ar 71953, usa",34.6071611,34.560815,-94.200622,-94.267037
-81.6943605,41.49932,locality,approximate,"cleveland, oh, usa",41.604436,41.390628,-81.5327439,-81.878976
-83.5378674,41.6528052,locality,approximate,"toledo, oh, usa",41.732844,41.580266,-83.454229,-83.694237
-87.1111676,37.7719074,locality,approximate,"owensboro, ky, usa",37.8100329,37.710659,-87.0523779,-87.196074
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-76.6412712,39.0457549,administrative_area_level_1,approximate,"maryland, usa",39.723037,37.8866049,-74.9862819,-79.4876511
-87.5691735,33.2098407,locality,approximate,"tuscaloosa, al, usa",33.4588661,33.114897,-87.2426289,-87.6615889
-73.9712488,40.7830603,political,approximate,"manhattan, new york, ny, usa",40.820045,40.698078,-73.903313,-74.035149
-77.1764149,38.7636242,establishment,rooftop,"6699 springfield center dr, springfield, va 22150, usa",38.76497318,38.76227522,-77.17506592,-77.17776388
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-81.4081673,40.9750568,locality,approximate,"uniontown, oh 44685, usa",40.988532,40.957503,-81.391575,-81.4174359
-84.1796503,37.990079,locality,approximate,"winchester, ky 40391, usa",38.041134,37.971706,-84.1556729,-84.227814
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-78.6568942,37.4315734,administrative_area_level_1,approximate,"virginia, usa",39.466012,36.5407589,-75.1664349,-83.675415
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-82.5514869,35.5950581,locality,approximate,"asheville, nc, usa",35.656299,35.421565,-82.4599379,-82.670873
-84.6154897,34.0234337,locality,approximate,"kennesaw, ga, usa",34.066902,33.9854599,-84.5840659,-84.650021
-86.902298,32.3182314,administrative_area_level_1,approximate,"alabama, usa",35.008028,30.144425,-84.888246,-88.4732269
-71.1097335,42.3736158,locality,approximate,"cambridge, ma, usa",42.4043839,42.3523968,-71.0654872,-71.1603321
-98.4936282,29.4241219,locality,approximate,"san antonio, tx, usa",29.73872,29.2241411,-98.222958,-98.8058509
-82.5514869,35.5950581,locality,approximate,"asheville, nc, usa",35.656299,35.421565,-82.4599379,-82.670873
-74.2057011,41.0167639,locality,approximate,"franklin lakes, nj 07417, usa",41.0437778,40.978688,-74.16758,-74.2484699
-83.373339,42.5678534,locality,approximate,"west bloomfield township, mi, usa",42.6178939,42.5262759,-83.32091,-83.4419819
-71.512617,41.8205199,locality,approximate,"johnston, ri 02919, usa",41.8689701,41.7883829,-71.461936,-71.575107
-89.4012302,43.0730517,locality,approximate,"madison, wi, usa",43.171916,42.998071,-89.246452,-89.5663889
-80.8431267,35.2270869,locality,approximate,"charlotte, nc, usa",35.393133,35.0131739,-80.670104,-81.0095539
-82.9000751,32.1656221,administrative_area_level_1,approximate,"georgia, usa",35.0006589,30.3555908,-80.751429,-85.6051649
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-78.8783689,42.8864468,locality,approximate,"buffalo, ny, usa",42.9664549,42.826023,-78.795157,-78.9337276
-78.8783689,42.8864468,locality,approximate,"buffalo, ny, usa",42.9664549,42.826023,-78.795157,-78.9337276
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-92.2895948,34.7464809,locality,approximate,"little rock, ar, usa",34.8219489,34.6260609,-92.154944,-92.520911
-81.655651,30.3321838,locality,approximate,"jacksonville, fl, usa",30.586232,30.103748,-81.316712,-82.0495018
-78.8783689,42.8864468,locality,approximate,"buffalo, ny, usa",42.9664549,42.826023,-78.795157,-78.9337276
-99.9018131,41.4925374,administrative_area_level_1,approximate,"nebraska, usa",43.0017069,39.999932,-95.30829,-104.053514
-92.3340724,38.9517053,locality,approximate,"columbia, mo, usa",39.02944,38.863548,-92.228194,-92.4334839
-80.8431267,35.2270869,locality,approximate,"charlotte, nc, usa",35.393133,35.0131739,-80.670104,-81.0095539
-85.7077266,32.430237,locality,approximate,"tuskegee, al, usa",32.517246,32.3865499,-85.6433519,-85.7870339
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-78.8783689,42.8864468,locality,approximate,"buffalo, ny, usa",42.9664549,42.826023,-78.795157,-78.9337276
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-87.5710898,37.9715592,locality,approximate,"evansville, in, usa",38.0568899,37.935588,-87.450011,-87.637548
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-94.7824609,39.3702773,locality,approximate,"platte city, mo 64079, usa",39.3773841,39.339162,-94.733442,-94.8033541
-81.6943605,41.49932,locality,approximate,"cleveland, oh, usa",41.604436,41.390628,-81.5327439,-81.878976
-83.0457538,42.331427,locality,approximate,"detroit, mi, usa",42.45023,42.255192,-82.910451,-83.287959
-86.902298,32.3182314,administrative_area_level_1,approximate,"alabama, usa",35.008028,30.144425,-84.888246,-88.4732269
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-82.9000751,32.1656221,administrative_area_level_1,approximate,"georgia, usa",35.0006589,30.3555908,-80.751429,-85.6051649
-93.2777226,44.7677424,locality,approximate,"burnsville, mn, usa",44.828987,44.717207,-93.221464,-93.329674
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-77.0909809,38.8816208,administrative_area_level_2,approximate,"arlington county, arlington, va, usa",38.934343,38.82729,-77.032143,-77.1721691
-94.6169012,38.966673,locality,approximate,"leawood, ks, usa",38.9843515,38.847336,-94.607869,-94.6492379
-79.9939463,37.7934585,locality,approximate,"covington, va 24426, usa",37.813585,37.748244,-79.966027,-80.008994
-97.5164276,35.4675602,locality,approximate,"oklahoma city, ok, usa",35.674752,35.2905439,-97.12472,-97.8336749
-83.0457538,42.331427,locality,approximate,"detroit, mi, usa",42.45023,42.255192,-82.910451,-83.287959
-83.2259803,35.3737111,locality,approximate,"sylva, nc 28779, usa",35.395081,35.351921,-83.1955959,-83.244688
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-77.4416505,37.3568157,locality,approximate,"chester, va, usa",37.3917779,37.3073139,-77.39971,-77.480452
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-75.1118422,39.7028923,locality,approximate,"glassboro, nj, usa",39.73739,39.678584,-75.054785,-75.168261
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-79.4377991,36.0956918,locality,approximate,"burlington, nc, usa",36.1272159,36.0441011,-79.3794489,-79.566041
-95.9345034,41.2565369,locality,approximate,"omaha, ne, usa",41.39317,41.1905479,-95.871141,-96.2913561
-82.9987942,39.9611755,locality,approximate,"columbus, oh, usa",40.1572719,39.808631,-82.7713781,-83.2102799
-75.5276699,38.9108325,administrative_area_level_1,approximate,"delaware, usa",39.8394839,38.451018,-74.984165,-75.7891479
-86.8103567,33.5185892,locality,approximate,"birmingham, al, usa",33.6787149,33.3837599,-86.5781498,-87.1221241
-85.7584557,38.2526647,locality,approximate,"louisville, ky, usa",38.38051,37.9971,-85.4051,-85.948441
-80.0905465,26.5317866,locality,approximate,"boynton beach, fl, usa",26.5727851,26.483363,-80.048953,-80.114947
-77.3663538,35.612661,locality,approximate,"greenville, nc, usa",35.6760879,35.5297779,-77.279445,-77.4752649
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-81.3792365,28.5383355,locality,approximate,"orlando, fl, usa",28.6143519,28.3479859,-81.22977,-81.50773
-81.6943605,41.49932,locality,approximate,"cleveland, oh, usa",41.604436,41.390628,-81.5327439,-81.878976
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-86.48984,46.273527,establishment,geometric_center,"manistique, mi 49854, usa",46.27487598,46.27217802,-86.48849102,-86.49118898
-82.3790147,34.1781719,locality,approximate,"abbeville, sc 29620, usa",34.205265,34.1487971,-82.346141,-82.4066028
-107.8140452,37.6302699,establishment,rooftop,"1 skier pl, durango, co 81301, usa",37.63161888,37.62892092,-107.8126962,-107.8153942
-83.0143443,39.0681252,locality,approximate,"piketon, oh 45661, usa",39.076505,39.0520689,-82.9756,-83.0257198
-78.8783585,35.0526641,locality,approximate,"fayetteville, nc, usa",35.168061,34.981286,-78.812737,-79.0917259
-94.6858998,46.729553,administrative_area_level_1,approximate,"minnesota, usa",49.384358,43.499361,-89.4833851,-97.2391959
-105.5022205,44.2910915,locality,approximate,"gillette, wy, usa",44.3133069,44.2307148,-105.429326,-105.5714069
-95.2352501,38.9716689,locality,approximate,"lawrence, ks, usa",39.0336011,38.913376,-95.16656,-95.3352939
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-73.9441579,40.6781784,political,approximate,"brooklyn, ny, usa",40.739446,40.551042,-73.8333651,-74.05663
-84.3879824,33.7489954,locality,approximate,"atlanta, ga, usa",33.8876179,33.6478079,-84.289389,-84.5518189
-77.1527578,39.0839973,locality,approximate,"rockville, md, usa",39.120714,39.053153,-77.0919957,-77.2003018
-97.4394777,35.2225668,locality,approximate,"norman, ok, usa",35.348324,35.1453179,-97.1769179,-97.547822
-71.0588801,42.3600825,locality,approximate,"boston, ma, usa",42.4008199,42.22788,-70.749455,-71.191113
-86.902298,32.3182314,administrative_area_level_1,approximate,"alabama, usa",35.008028,30.144425,-84.888246,-88.4732269
-73.087749,41.6032207,administrative_area_level_1,approximate,"connecticut, usa",42.050587,40.950943,-71.787239,-73.727775
-92.3340724,38.9517053,locality,approximate,"columbia, mo, usa",39.02944,38.863548,-92.228194,-92.4334839
-81.3578859,41.1536674,locality,approximate,"kent, oh, usa",41.1756921,41.1176459,-81.3099939,-81.392454
-92.3340724,38.9517053,locality,approximate,"columbia, mo, usa",39.02944,38.863548,-92.228194,-92.4334839
-74.4056612,40.0583238,administrative_area_level_1,approximate,"new jersey, usa",41.357423,38.788657,-73.88506,-75.5635861
-87.5691735,33.2098407,locality,approximate,"tuscaloosa, al, usa",33.4588661,33.114897,-87.2426289,-87.6615889
-99.9018131,41.4925374,administrative_area_level_1,approximate,"nebraska, usa",43.0017069,39.999932,-95.30829,-104.053514
-79.9414266,37.2709704,locality,approximate,"roanoke, va, usa",37.3374169,37.211227,-79.8774871,-80.0375979
-76.4921829,38.9784453,locality,approximate,"annapolis, md, usa",39.002911,38.9420269,-76.469805,-76.5395839
-86.7816016,36.1626638,locality,approximate,"nashville, tn, usa",36.4054959,35.9677851,-86.5155879,-87.054903
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-77.3663538,35.612661,locality,approximate,"greenville, nc, usa",35.6760879,35.5297779,-77.279445,-77.4752649
-90.1994042,38.6270025,locality,approximate,"st. louis, mo, usa",38.774349,38.5318519,-90.166409,-90.320515
-91.8318334,35.20105,administrative_area_level_1,approximate,"arkansas, usa",36.4997491,33.0041059,-89.6448379,-94.617919
-120.4759986,35.0427547,locality,approximate,"nipomo, ca 93444, usa",35.072096,34.9996059,-120.4471149,-120.533389
-77.6088465,43.1565779,locality,approximate,"rochester, ny, usa",43.269045,43.103318,-77.531166,-77.701632
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-82.9987942,39.9611755,locality,approximate,"columbus, oh, usa",40.1572719,39.808631,-82.7713781,-83.2102799
-98.4842465,39.011902,administrative_area_level_1,approximate,"kansas, usa",40.0045419,36.9930159,-94.588387,-102.0517688
-74.0059544,40.7127761,political,approximate,"new york metropolitan area, usa",42.0809059,39.475198,-71.777491,-75.3587649
-73.9712488,40.7830603,political,approximate,"manhattan, new york, ny, usa",40.820045,40.698078,-73.903313,-74.035149
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-79.0558445,35.9131996,locality,approximate,"chapel hill, nc, usa",35.972366,35.869552,-78.9954109,-79.083171
-82.9000751,32.1656221,administrative_area_level_1,approximate,"georgia, usa",35.0006589,30.3555908,-80.751429,-85.6051649
-81.1637245,33.836081,administrative_area_level_1,approximate,"south carolina, usa",35.2155401,32.033454,-78.4993009,-83.353928
-71.467566,42.7653662,locality,approximate,"nashua, nh, usa",42.805634,42.6999888,-71.4323079,-71.5611129
-104.8213634,38.8338816,locality,approximate,"colorado springs, co, usa",39.0353389,38.7160299,-104.5988969,-104.917822
-116.419389,34.9592083,colloquial_area,approximate,"southern california, ca, usa",35.8092361,32.528832,-114.131211,-121.4381759
-81.0159081,35.2981943,locality,approximate,"mt holly, nc, usa",35.3616161,35.2572781,-80.946209,-81.054438
-74.4243178,40.4959379,locality,approximate,"highland park, nj 08904, usa",40.5144639,40.4882289,-74.410895,-74.4469859
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-81.6943605,41.49932,locality,approximate,"cleveland, oh, usa",41.604436,41.390628,-81.5327439,-81.878976
-83.4390843,39.5364511,locality,approximate,"washington court house, oh 43160, usa",39.5647499,39.5132289,-83.3863389,-83.4747549
-112.0478834,33.5244985,beauty_salon,rooftop,"6020 n 16th st, phoenix, az 85016, usa",33.52584748,33.52314952,-112.0465344,-112.0492324
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-75.1652215,39.9525839,locality,approximate,"philadelphia, pa, usa",40.1379919,39.8670041,-74.9557629,-75.280303
-73.9824284,40.7821738,establishment,rooftop,"336 west end ave, new york, ny 10023, usa",40.78352278,40.78082482,-73.98107942,-73.98377738
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-95.992775,36.1539816,locality,approximate,"tulsa, ok, usa",36.336506,35.968097,-95.6815429,-96.074478
-75.977985,36.8529263,locality,approximate,"virginia beach, va, usa",37.040886,36.5504529,-75.7974969,-76.2277601
-77.2405153,39.1547426,administrative_area_level_2,approximate,"montgomery county, md, usa",39.3535021,38.934343,-76.8885051,-77.527685
-81.6943605,41.49932,locality,approximate,"cleveland, oh, usa",41.604436,41.390628,-81.5327439,-81.878976
