lon,lat,type,loctype,address,north,south,east,west
-91.8318334,35.20105,administrative_area_level_1,approximate,"arkansas, usa",36.4997491,33.0041059,-89.6448379,-94.617919
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-112.0740373,33.4483771,locality,approximate,"phoenix, az, usa",33.92057,33.2902598,-111.926046,-112.324056
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-77.4360481,37.5407246,locality,approximate,"richmond, va, usa",37.6027689,37.446553,-77.3855119,-77.601011
-77.0283092,38.6676168,locality,approximate,"accokeek, md, usa",38.704353,38.616171,-76.921566,-77.078599
-105.5911007,41.3113669,locality,approximate,"laramie, wy, usa",41.336008,41.277327,-105.5279969,-105.697316
-73.7123408,43.4261809,locality,approximate,"lake george, ny 12845, usa",43.436169,43.416489,-73.7065838,-73.722054
-84.2700179,37.8393332,administrative_area_level_1,approximate,"kentucky, usa",39.147458,36.4971289,-81.9649708,-89.5715089
-95.7243335,37.2321077,establishment,rooftop,"800 n 21st st, independence, ks 67301, usa",37.23345668,37.23075872,-95.72298452,-95.72568248
-73.9565551,40.7735649,neighborhood,approximate,"upper east side, new york, ny, usa",40.7879499,40.7583091,-73.9422169,-73.9732511
-80.8081413,35.5859146,locality,approximate,"mooresville, nc, usa",35.6424729,35.523563,-80.763317,-80.9114039
-84.5499327,33.952602,locality,approximate,"marietta, ga, usa",34.0011701,33.8956108,-84.4679379,-84.616806
-72.5778415,44.5588028,administrative_area_level_1,approximate,"vermont, usa",45.0166591,42.7268499,-71.465039,-73.437905
-89.4012302,43.0730517,locality,approximate,"madison, wi, usa",43.171916,42.998071,-89.246452,-89.5663889
-83.72064,42.790719,establishment,rooftop,"425 rounds dr, fenton, mi 48430, usa",42.79206798,42.78937002,-83.71929102,-83.72198898
-86.5804473,35.5174913,administrative_area_level_1,approximate,"tennessee, usa",36.678118,34.9829239,-81.6469,-90.3102978
-89.4012302,43.0730517,locality,approximate,"madison, wi, usa",43.171916,42.998071,-89.246452,-89.5663889
-87.2169149,30.421309,locality,approximate,"pensacola, fl, usa",30.5105949,30.3631529,-87.1261481,-87.25934
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-97.7786493,34.9147921,locality,approximate,"alex, ok 73002, usa",34.946995,34.898342,-97.7585018,-97.793971
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-73.9712488,40.7830603,political,approximate,"manhattan, new york, ny, usa",40.820045,40.698078,-73.903313,-74.035149
-93.2738343,44.9773648,establishment,rooftop,"27 s 7th st #6, minneapolis, mn 55402, usa",44.97871378,44.97601582,-93.27248532,-93.27518328
-85.4011619,44.2519526,locality,approximate,"cadillac, mi 49601, usa",44.2813299,44.2228939,-85.3763169,-85.456893
-82.9195514,42.5868882,locality,approximate,"clinton twp, mi, usa",42.630507,42.5393309,-82.8557059,-82.973317
-77.2405153,38.9085472,administrative_area_level_2,approximate,"fairfax county, va, usa",39.0570041,38.6056169,-77.0413619,-77.5367179
-91.8318334,37.9642529,administrative_area_level_1,approximate,"missouri, usa",40.61364,35.9956829,-89.099494,-95.774704
-82.9987942,39.9611755,locality,approximate,"columbus, oh, usa",40.1572719,39.808631,-82.7713781,-83.2102799
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-110.9747108,32.2226066,locality,approximate,"tucson, az, usa",32.3201661,31.9916539,-110.708204,-111.059406
-95.716216,37.2266829,establishment,rooftop,"404 n 14th st, independence, ks 67301, usa",37.22803188,37.22533392,-95.71486702,-95.71756498
-95.712891,37.09024,establishment,geometric_center,"independence, ks 67301, usa",37.09158898,37.08889102,-95.71154202,-95.71423998
-76.6412712,39.0457549,administrative_area_level_1,approximate,"maryland, usa",39.723037,37.8866049,-74.9862819,-79.4876511
-86.0754804,39.6522222,doctor,rooftop,"5330 e stop 11 rd, indianapolis, in 46237, usa",39.65357118,39.65087322,-86.07413142,-86.07682938
-73.723979,40.6218591,cafe,rooftop,"105 cedarhurst ave, cedarhurst, ny 11516, usa",40.62320808,40.62051012,-73.72263002,-73.72532798
-86.9300023,35.751179,locality,approximate,"spring hill, tn, usa",35.794973,35.6900889,-86.856622,-86.9906429
-77.8577673,38.8648561,locality,approximate,"marshall, va, usa",38.8780128,38.85778,-77.8142191,-77.877048
-90.200072,38.612063,establishment,rooftop,"1525 s 8th st, st. louis, mo 63104, usa",38.61341198,38.61071402,-90.19872302,-90.20142098
-71.512617,41.8205199,locality,approximate,"johnston, ri 02919, usa",41.8689701,41.7883829,-71.461936,-71.575107
-73.944202,40.725822,clothing_store,rooftop,"211 nassau ave, brooklyn, ny 11222, usa",40.72717098,40.72447302,-73.94285302,-73.94555098
-74.9060053,38.9351125,locality,approximate,"cape may, nj 08204, usa",38.9521469,38.928519,-74.8687019,-74.9388011
-73.9240685,40.7558271,establishment,rooftop,"36-12 35th ave, queens, ny 11106, usa",40.75717608,40.75447812,-73.92271952,-73.92541748
-84.028866,39.7311264,establishment,rooftop,"2531 kewanna ln, dayton, oh 45434, usa",39.73247538,39.72977742,-84.02751702,-84.03021498
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-81.4914894,31.1499528,locality,approximate,"brunswick, ga, usa",31.203643,31.103405,-81.4007769,-81.5302031
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-90.1994042,38.6270025,locality,approximate,"st. louis, mo, usa",38.774349,38.5318519,-90.166409,-90.320515
-71.5723953,43.1938516,administrative_area_level_1,approximate,"new hampshire, usa",45.3054761,42.696985,-70.575094,-72.557185
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-76.067849,43.0426633,locality,approximate,"dewitt, ny, usa",43.056959,43.0334759,-76.0498619,-76.092722
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-89.8831541,38.7292147,locality,approximate,"troy, il, usa",38.747927,38.7013249,-89.866341,-89.9331249
-71.1097335,42.3736158,locality,approximate,"cambridge, ma, usa",42.4043839,42.3523968,-71.0654872,-71.1603321
-81.2329404,28.6654455,art_gallery,rooftop,"1320 oviedo mall boulevard, oviedo, fl 32765, usa",28.66679448,28.66409652,-81.23159142,-81.23428938
-79.9559358,39.6361396,establishment,geometric_center,"morgantown, wv 26506, usa",39.63748858,39.63479062,-79.95458682,-79.95728478
-76.2889432,36.8524109,bar,rooftop,"456 granby st, norfolk, va 23510, usa",36.85375988,36.85106192,-76.28759422,-76.29029218
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-78.8783585,35.0526641,locality,approximate,"fayetteville, nc, usa",35.168061,34.981286,-78.812737,-79.0917259
-81.8281446,41.4816835,bar,rooftop,"18616 detroit ave, cleveland, oh 44107, usa",41.48303248,41.48033452,-81.82679562,-81.82949358
-80.3445341,39.2806451,locality,approximate,"clarksburg, wv, usa",39.336191,39.249929,-80.244948,-80.4007759
-80.0394977,40.3275697,locality,approximate,"bethel park, pa, usa",40.358869,40.2875691,-79.9979929,-80.0726519
-104.990251,39.7392358,locality,approximate,"denver, co, usa",39.9142469,39.614431,-104.6002959,-105.109927
-83.9508068,43.4194699,locality,approximate,"saginaw, mi, usa",43.469802,43.3798839,-83.9022848,-83.995164
-73.1409429,40.9256538,locality,approximate,"stony brook, ny, usa",40.9481107,40.8691492,-73.0964919,-73.1535262
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-84.528895,34.038741,premise,rooftop,"3595 canton rd, marietta, ga 30066, usa",34.04007468,34.03737672,-84.52757172,-84.53026968
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-118.2436849,34.0522342,locality,approximate,"los angeles, ca, usa",34.3373061,33.7036519,-118.1552891,-118.6681759
-72.5578678,42.8509152,locality,approximate,"brattleboro, vt 05301, usa",42.897515,42.823823,-72.53285,-72.600189
-81.4736377,28.4722475,establishment,geometric_center,"orlando, fl 32819, usa",28.47359648,28.47089852,-81.47228872,-81.47498668
-90.628475,38.773781,establishment,rooftop,"38 s hillview dr, st peters, mo 63376, usa",38.77512998,38.77243202,-90.62712602,-90.62982398
-87.9064736,43.0389025,locality,approximate,"milwaukee, wi, usa",43.1949671,42.9208158,-87.8639841,-88.070876
-78.6381787,35.7795897,locality,approximate,"raleigh, nc, usa",35.971728,35.7158079,-78.471063,-78.8190489
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-77.2716502,39.1731621,locality,approximate,"germantown, md, usa",39.2067559,39.1453929,-77.2203288,-77.3025441
-95.712891,37.09024,establishment,geometric_center,"independence, ks 67301, usa",37.09158898,37.08889102,-95.71154202,-95.71423998
-113.3359264,34.4800159,locality,approximate,"nothing, az 85360, usa",34.4892132,34.4708176,-113.319919,-113.3519338
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-118.302664,34.062112,establishment,rooftop,"3575 wilshire blvd, los angeles, ca 90010, usa",34.06346098,34.06076302,-118.301315,-118.304013
-88.7878678,43.7844397,administrative_area_level_1,approximate,"wisconsin, usa",47.3098219,42.4917199,-86.2495479,-92.8894331
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-89.6962194,41.788642,locality,approximate,"sterling, il 61081, usa",41.8201781,41.783024,-89.6407019,-89.758612
-123.0350963,44.9428975,locality,approximate,"salem, or, usa",45.0123409,44.853642,-122.9337039,-123.1227109
-74.4056612,40.0583238,administrative_area_level_1,approximate,"new jersey, usa",41.357423,38.788657,-73.88506,-75.5635861
-81.4736377,28.4722475,establishment,geometric_center,"orlando, fl 32819, usa",28.47359648,28.47089852,-81.47228872,-81.47498668
-78.6381787,35.7795897,locality,approximate,"raleigh, nc, usa",35.971728,35.7158079,-78.471063,-78.8190489
-90.7867798,35.224533,locality,approximate,"wynne, ar 72396, usa",35.268486,35.1937039,-90.7597288,-90.841094
-96.1340265,41.2642472,establishment,rooftop,"14010 fnb pkwy # 300, omaha, ne 68154, usa",41.26559618,41.26289822,-96.13267752,-96.13537548
-120.7401385,47.7510741,administrative_area_level_1,approximate,"washington, usa",49.0024305,45.543541,-116.91558,-124.8489739
-77.0223818,38.898411,establishment,rooftop,"gallery pl-chinatown station, 630 h st nw, washington, dc 20001, usa",38.89975998,38.89706202,-77.02103282,-77.02373078
-81.5190053,41.0814447,locality,approximate,"akron, oh, usa",41.171061,40.9976731,-81.4049419,-81.6210139
-95.9762768,41.3093942,establishment,rooftop,"5444 n 42nd st, omaha, ne 68111, usa",41.31074318,41.30804522,-95.97492782,-95.97762578
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-118.2120575,34.1005813,route,geometric_center,"rainbow ave, los angeles, ca 90065, usa",34.10176163,34.09906367,-118.2104224,-118.2131204
-88.3067614,43.1466739,locality,approximate,"merton, wi, usa",43.157494,43.1267779,-88.282174,-88.3274271
-79.9958864,40.4406248,locality,approximate,"pittsburgh, pa, usa",40.501368,40.3613689,-79.8657231,-80.0952779
-73.9665454,40.7750361,establishment,geometric_center,"e 74th st, new york, ny 10021, usa",40.77638508,40.77368712,-73.96519642,-73.96789438
-91.8318334,37.9642529,administrative_area_level_1,approximate,"missouri, usa",40.61364,35.9956829,-89.099494,-95.774704
-86.456138,36.9853543,establishment,rooftop,"1906 college heights blvd, bowling green, ky 42101, usa",36.98670328,36.98400532,-86.45478902,-86.45748698
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-81.3792365,28.5383355,locality,approximate,"orlando, fl, usa",28.6143519,28.3479859,-81.22977,-81.50773
-122.26921,37.810162,bar,rooftop,"2040 telegraph ave, oakland, ca 94612, usa",37.81151098,37.80881302,-122.267861,-122.270559
-76.7002462,39.0839981,locality,approximate,"odenton, md, usa",39.103308,39.0193109,-76.6550879,-76.734391
-92.4801989,44.0121221,locality,approximate,"rochester, mn, usa",44.1075961,43.884379,-92.388996,-92.5733489
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-81.7948103,26.1420358,locality,approximate,"naples, fl, usa",26.211242,26.078572,-81.766661,-81.8224189
-76.0160326,42.8989556,locality,approximate,"pompey, ny 13084, usa",42.9071289,42.8907812,-76.0000252,-76.03204
-92.2895948,34.7464809,locality,approximate,"little rock, ar, usa",34.8219489,34.6260609,-92.154944,-92.520911
-95.4462988,36.5242099,establishment,rooftop,"6070 s industrial dr, chelsea, ok 74016, usa",36.52555888,36.52286092,-95.44494982,-95.44764778
-76.6121893,39.2903848,locality,approximate,"baltimore, md, usa",39.3722059,39.1972069,-76.5294528,-76.7115191
-76.6121893,39.2903848,locality,approximate,"baltimore, md, usa",39.3722059,39.1972069,-76.5294528,-76.7115191
-97.59976,35.2472869,locality,approximate,"newcastle, ok, usa",35.337508,35.1750599,-97.4893149,-97.6716939
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-118.2436849,34.0522342,locality,approximate,"los angeles, ca, usa",34.3373061,33.7036519,-118.1552891,-118.6681759
-97.7430608,30.267153,locality,approximate,"austin, tx, usa",30.5168629,30.0986589,-97.5684199,-97.9383829
-73.9645541,40.8063057,establishment,rooftop,"a, 2910 broadway, new york, ny 10025, usa",40.80765468,40.80495672,-73.96320512,-73.96590308
-84.3640829,33.7589188,establishment,rooftop,"154 krog st ne #100, atlanta, ga 30307, usa",33.76026778,33.75756982,-84.36273392,-84.36543188
-84.1167726,40.7428832,bar,rooftop,"804 w north st, lima, oh 45801, usa",40.74423218,40.74153422,-84.11542362,-84.11812158
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-121.962695,37.259585,establishment,rooftop,"100 winchester cir, los gatos, ca 95032, usa",37.26093398,37.25823602,-121.961346,-121.964044
-74.4056612,40.0583238,administrative_area_level_1,approximate,"new jersey, usa",41.357423,38.788657,-73.88506,-75.5635861
-97.054228,36.109599,establishment,rooftop,"1117 s chester st, stillwater, ok 74074, usa",36.11094798,36.10825002,-97.05287902,-97.05557698
-84.2700179,37.8393332,administrative_area_level_1,approximate,"kentucky, usa",39.147458,36.4971289,-81.9649708,-89.5715089
-95.708015,37.2255094,establishment,rooftop,"200-208 w laurel st, independence, ks 67301, usa",37.22685838,37.22416042,-95.70666602,-95.70936398
-96.0055776,36.1498952,establishment,rooftop,"ph community garden, 309 s phoenix ave, tulsa, ok 74127, usa",36.15124418,36.14854622,-96.00422862,-96.00692658
-118.4426485,34.0370354,establishment,rooftop,"11390 olympic blvd #300, los angeles, ca 90064, usa",34.03838438,34.03568642,-118.4412995,-118.4439975
-86.8103567,33.5185892,locality,approximate,"birmingham, al, usa",33.6787149,33.3837599,-86.5781498,-87.1221241
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-73.7948516,40.7282239,political,approximate,"queens, ny, usa",40.8122421,40.4897939,-73.7002721,-74.0421119
-81.563874,28.385233,amusement_park,geometric_center,"walt disney world resort, orlando, fl 32830, usa",28.38658198,28.38388402,-81.56252502,-81.56522298
-81.4736377,28.4722475,establishment,geometric_center,"orlando, fl 32819, usa",28.47359648,28.47089852,-81.47228872,-81.47498668
-95.4326331,36.5349536,establishment,rooftop,"618 pine st, chelsea, ok 74016, usa",36.53630258,36.53360462,-95.43128412,-95.43398208
-73.944202,40.725822,clothing_store,rooftop,"211 nassau ave, brooklyn, ny 11222, usa",40.72717098,40.72447302,-73.94285302,-73.94555098
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-87.8611535,41.1419768,locality,approximate,"bradley, il, usa",41.2067229,41.133232,-87.8107189,-87.887312
-84.1167726,40.7428832,bar,rooftop,"804 w north st, lima, oh 45801, usa",40.74423218,40.74153422,-84.11542362,-84.11812158
-118.2875722,34.1068267,establishment,rooftop,"1951 hillhurst ave, los angeles, ca 90027, usa",34.10817568,34.10547772,-118.2862232,-118.2889212
-77.2654724,38.9325237,establishment,rooftop,"1635 trap rd, vienna, va 22182, usa",38.93387268,38.93117472,-77.26412342,-77.26682138
-86.8103567,33.5185892,locality,approximate,"birmingham, al, usa",33.6787149,33.3837599,-86.5781498,-87.1221241
-86.158068,39.768403,locality,approximate,"indianapolis, in, usa",39.927392,39.632177,-85.9373789,-86.3281211
-90.7910625,44.2578676,establishment,approximate,"lake 31 3 7, brockway, wi 54615, usa",44.25929963,44.25660167,-90.78971512,-90.79241308
-82.9000751,32.1656221,administrative_area_level_1,approximate,"georgia, usa",35.0006589,30.3555908,-80.751429,-85.6051649
-122.651509,45.5169373,establishment,rooftop,"814 se 14th ave, portland, or 97214, usa",45.51828628,45.51558832,-122.65016,-122.652858
-73.982034,40.767395,establishment,rooftop,"2 columbus cir, new york, ny 10019, usa",40.76874398,40.76604602,-73.98068502,-73.98338298
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-87.6263713,41.8813748,establishment,rooftop,"22 s wabash ave, chicago, il 60603, usa",41.88272378,41.88002582,-87.62502232,-87.62772028
-97.4394777,35.2225668,locality,approximate,"norman, ok, usa",35.348324,35.1453179,-97.1769179,-97.547822
-110.3625658,46.8796822,administrative_area_level_1,approximate,"montana, usa",49.00139,44.3582089,-104.039563,-116.050003
-95.4756512,40.0981235,establishment,approximate,"bean creek reservoir 5-4, arago, ne 68355, usa",40.09965933,40.09696137,-95.47465957,-95.47735753
-94.6858998,46.729553,administrative_area_level_1,approximate,"minnesota, usa",49.384358,43.499361,-89.4833851,-97.2391959
-97.59976,35.2472869,locality,approximate,"newcastle, ok, usa",35.337508,35.1750599,-97.4893149,-97.6716939
-74.0296047,41.5015439,establishment,rooftop,"474 broadway, newburgh, ny 12550, usa",41.50289288,41.50019492,-74.02825572,-74.03095368
-95.712891,37.09024,doctor,geometric_center,"independence, ks 67301, usa",37.09158898,37.08889102,-95.71154202,-95.71423998
-77.6088465,43.1565779,locality,approximate,"rochester, ny, usa",43.269045,43.103318,-77.531166,-77.701632
-73.9799236,40.7651258,establishment,rooftop,"881 7th ave, new york, ny 10019, usa",40.76647478,40.76377682,-73.97857462,-73.98127258
-117.078355,33.01412,establishment,rooftop,"16476 bernardo center dr ste 221, san diego, ca 92128, usa",33.01546898,33.01277102,-117.077006,-117.079704
-86.8103567,33.5185892,locality,approximate,"birmingham, al, usa",33.6787149,33.3837599,-86.5781498,-87.1221241
-79.9414266,37.2709704,locality,approximate,"roanoke, va, usa",37.3374169,37.211227,-79.8774871,-80.0375979
-84.2940899,34.0753762,locality,approximate,"alpharetta, ga, usa",34.119379,34.0281359,-84.2012181,-84.359188
-94.6858998,46.729553,administrative_area_level_1,approximate,"minnesota, usa",49.384358,43.499361,-89.4833851,-97.2391959
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-81.9498042,28.0394654,locality,approximate,"lakeland, fl, usa",28.1722891,27.952582,-81.838785,-82.0559339
-81.1637245,33.836081,administrative_area_level_1,approximate,"south carolina, usa",35.2155401,32.033454,-78.4993009,-83.353928
-81.091203,32.0808989,locality,approximate,"savannah, ga, usa",32.189996,31.887691,-81.030166,-81.370391
-71.0588801,42.3600825,locality,approximate,"boston, ma, usa",42.4008199,42.22788,-70.749455,-71.191113
-79.9958864,40.4406248,locality,approximate,"pittsburgh, pa, usa",40.501368,40.3613689,-79.8657231,-80.0952779
-76.9095003,39.1905301,doctor,rooftop,"7021 garden walk, columbia, md 21044, usa",39.19187908,39.18918112,-76.90815132,-76.91084928
-94.5785667,39.0997265,locality,approximate,"kansas city, mo, usa",39.356662,38.827176,-94.385522,-94.765917
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-80.244216,36.0998596,locality,approximate,"winston-salem, nc, usa",36.212599,35.996545,-80.1009689,-80.3859469
-81.6943605,41.49932,locality,approximate,"cleveland, oh, usa",41.604436,41.390628,-81.5327439,-81.878976
-95.1971887,36.0489165,establishment,rooftop,"8799 n 387 rd, locust grove, ok 74352, usa",36.05026548,36.04756752,-95.19583972,-95.19853768
-73.6170721,41.3973163,locality,approximate,"brewster, ny 10509, usa",41.4032256,41.3911211,-73.6019987,-73.6245775
-78.898619,35.9940329,locality,approximate,"durham, nc, usa",36.1369289,35.8667249,-78.762172,-79.00765
-80.1917902,25.7616798,locality,approximate,"miami, fl, usa",25.855773,25.709042,-80.139157,-80.3197599
-80.4549026,38.5976262,administrative_area_level_1,approximate,"west virginia, usa",40.638801,37.2015399,-77.7189679,-82.644413
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-98.6686709,33.9514847,locality,approximate,"iowa park, tx 76367, usa",33.9882069,33.9359159,-98.6465109,-98.7171789
-88.7943766,33.4551742,establishment,geometric_center,"75 b. s. hood road, mississippi state, ms 39762, usa",33.45652318,33.45382522,-88.79302762,-88.79572558
-76.6412712,39.0457549,administrative_area_level_1,approximate,"maryland, usa",39.723037,37.8866049,-74.9862819,-79.4876511
-85.6483327,30.2459551,establishment,rooftop,"817 ohio ave, lynn haven, fl 32444, usa",30.24730408,30.24460612,-85.64698372,-85.64968168
-83.2501548,31.2074197,locality,approximate,"nashville, ga 31639, usa",31.237482,31.177541,-83.2176279,-83.2779999
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-79.9558968,39.629526,locality,approximate,"morgantown, wv, usa",39.675097,39.595085,-79.8987709,-79.9881598
-77.3063733,38.8462236,locality,approximate,"fairfax, va, usa",38.8716918,38.832797,-77.268624,-77.3350519
-97.0156564,32.9200453,establishment,rooftop,"4950 w royal ln, irving, tx 75063, usa",32.92139428,32.91869632,-97.01430742,-97.01700538
-94.6267873,39.1155314,locality,approximate,"kansas city, ks, usa",39.202911,39.0435589,-94.588387,-94.908465
-74.0484073,40.0850532,clothing_store,rooftop,"1208 richmond ave, point pleasant beach, nj 08742, usa",40.08640218,40.08370422,-74.04705832,-74.04975628
-81.3792365,28.5383355,locality,approximate,"orlando, fl, usa",28.6143519,28.3479859,-81.22977,-81.50773
-89.3985283,32.3546679,administrative_area_level_1,approximate,"mississippi, usa",34.9961091,30.146096,-88.097888,-91.6550089
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-75.7085248,41.4886892,locality,approximate,"clarks summit, pa 18411, usa",41.505592,41.4790781,-75.6904121,-75.7229359
-78.4727976,42.5300624,locality,approximate,"yorkshire, ny, usa",42.536332,42.5117059,-78.461564,-78.4930141
-86.5804473,35.5174913,administrative_area_level_1,approximate,"tennessee, usa",36.678118,34.9829239,-81.6469,-90.3102978
-95.7243335,37.2321077,establishment,rooftop,"800 n 21st st, independence, ks 67301, usa",37.23345668,37.23075872,-95.72298452,-95.72568248
-79.0558445,35.9131996,locality,approximate,"chapel hill, nc, usa",35.972366,35.869552,-78.9954109,-79.083171
-84.2946539,37.7478572,locality,approximate,"richmond, ky, usa",37.794517,37.6235191,-84.24014,-84.3420199
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-116.419389,34.9592083,colloquial_area,approximate,"southern california, ca, usa",35.8092361,32.528832,-114.131211,-121.4381759
-73.7562317,42.6525793,locality,approximate,"albany, ny, usa",42.7223788,42.61379,-73.723263,-73.898099
-95.6406409,37.0404423,doctor,rooftop,"1510 w 4th st, coffeyville, ks 67337, usa",37.04179128,37.03909332,-95.63929192,-95.64198988
-77.0469214,38.8048355,locality,approximate,"alexandria, va, usa",38.845011,38.785216,-77.0372879,-77.144359
-73.8912481,41.2084278,locality,approximate,"croton-on-hudson, ny 10520, usa",41.2284841,41.164395,-73.8629159,-73.939983
-90.1994042,38.6270025,locality,approximate,"st. louis, mo, usa",38.774349,38.5318519,-90.166409,-90.320515
-84.5120196,39.1031182,locality,approximate,"cincinnati, oh, usa",39.2207591,39.051921,-84.3687548,-84.7120481
-80.8603868,32.2371465,locality,approximate,"bluffton, sc, usa",32.290968,32.126241,-80.8483759,-81.0141529
-75.5276699,38.9108325,administrative_area_level_1,approximate,"delaware, usa",39.8394839,38.451018,-74.984165,-75.7891479
-76.2858726,36.8507689,locality,approximate,"norfolk, va, usa",37.040886,36.820757,-76.133872,-76.3455689
-80.1917902,25.7616798,locality,approximate,"miami, fl, usa",25.855773,25.709042,-80.139157,-80.3197599
-80.1340772,25.7826123,neighborhood,approximate,"south beach, miami beach, fl 33139, usa",25.8002606,25.7634395,-80.1248065,-80.145607
-84.2807329,30.4382559,locality,approximate,"tallahassee, fl, usa",30.587337,30.346942,-84.129826,-84.3838858
-81.2081203,28.669997,locality,approximate,"oviedo, fl, usa",28.6921191,28.6265691,-81.1341531,-81.2416228
-75.0760137,38.7209454,locality,approximate,"rehoboth beach, de, usa",38.75942,38.688837,-75.068812,-75.1117781
-107.9553721,44.0169014,locality,approximate,"worland, wy 82401, usa",44.030316,43.9469579,-107.917485,-107.9880121
-104.9591921,39.7694607,establishment,rooftop,"3800 york st, denver, co 80205, usa",39.77080968,39.76811172,-104.9578431,-104.9605411
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-94.5785667,39.0997265,locality,approximate,"kansas city, mo, usa",39.356662,38.827176,-94.385522,-94.765917
-80.6339638,40.3697905,locality,approximate,"steubenville, oh, usa",40.4071991,40.328353,-80.6075871,-80.697469
-89.3985283,40.6331249,administrative_area_level_1,approximate,"illinois, usa",42.5083379,36.970298,-87.019935,-91.5130789
-72.6624209,42.3471357,administrative_area_level_2,approximate,"hampshire county, ma, usa",42.5559329,42.1831841,-72.203363,-73.0686179
-75.5483909,39.744655,locality,approximate,"wilmington, de, usa",39.77301,39.686794,-75.4705029,-75.588466
-86.8094394,33.8142682,locality,approximate,"warrior, al, usa",33.8415,33.769731,-86.777517,-86.8583559
-84.3879824,33.7489954,locality,approximate,"atlanta, ga, usa",33.8876179,33.6478079,-84.289389,-84.5518189
-105.8700901,34.5199402,administrative_area_level_1,approximate,"new mexico, usa",37.0002931,31.332172,-103.001964,-109.050173
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-80.136906,36.128751,establishment,rooftop,"2315 pisgah church rd, kernersville, nc 27284, usa",36.13009998,36.12740202,-80.13555702,-80.13825498
-79.9414266,37.2709704,locality,approximate,"roanoke, va, usa",37.3374169,37.211227,-79.8774871,-80.0375979
